City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
327,safotu,-13.4513,-172.4018,27.970000000000027,80,100,4.08,WS,1684774392
328,barreiros,-8.8183,-35.1864,28.710000000000036,69,24,4.29,BR,1684774392
329,acapulco de juarez,16.8634,-99.8901,31.900000000000034,58,20,2.57,MX,1684773814
330,port-vila,-17.7338,168.3219,23.090000000000032,92,100,6.87,VU,1684774392
331,nar'yan-mar,67.6713,53.087,13.79000000000002,64,92,4.56,RU,1684773807
332,santa ana,33.7456,-117.8678,19.29000000000002,89,100,2.06,US,1684774346
333,vilyuchinsk,52.9306,158.4028,1.150000000000034,95,100,6.62,RU,1684774015
334,las tablas,7.7667,-80.2833,28.99000000000001,99,100,3.39,PA,1684773985
335,leticia,-4.2153,-69.9406,31.03000000000003,74,40,2.06,CO,1684774392
336,caarapo,-22.6342,-54.8222,24.439999999999998,51,85,3.87,BR,1684774282
337,yarmouth,41.7057,-70.2286,16.450000000000045,71,0,7.72,US,1684774392
338,nobres,-14.7203,-56.3275,33.33000000000004,34,34,2.17,BR,1684774392
339,kanniyakumari,8.0833,77.5667,28.560000000000002,81,59,4.64,IN,1684774392
340,rikaze,29.25,88.8833,11.480000000000018,11,96,2.11,CN,1684774392
341,erbil,36.1926,44.0106,28.900000000000034,20,45,2.06,IQ,1684774393
342,tulum,20.2167,-87.4667,33.44,40,1,1.77,MX,1684774393
343,motygino,58.1831,94.7592,6.910000000000025,87,40,2.12,RU,1684774393
344,okhotsk,59.3833,143.3,0.7600000000000477,100,100,2.43,RU,1684774393
345,kutum,14.2,24.6667,32.32000000000005,12,23,4.82,SD,1684774393
346,mar del plata,-38.0023,-57.5575,16.160000000000025,97,100,2.06,AR,1684774393
347,terbanggi besar,-4.8667,105.2333,23.960000000000036,91,74,2.19,ID,1684774393
348,usinsk,65.9939,57.5281,15.020000000000039,55,10,4.39,RU,1684773944
349,terenos,-20.4422,-54.8603,27.840000000000032,41,75,6.17,BR,1684774393
350,bredasdorp,-34.5322,20.0403,13.860000000000014,63,100,1.95,ZA,1684773926
351,dauphin,51.1494,-100.0502,18.08000000000004,48,0,2.06,CA,1684774394
352,palangkaraya,-2.2,113.8333,24.370000000000005,87,88,1.27,ID,1684774394
353,touros,-5.1989,-35.4608,29.49000000000001,68,77,7.36,BR,1684773983
354,nogliki,51.8333,143.1667,1.4600000000000364,96,100,4.24,RU,1684774394
355,susanville,40.4163,-120.653,21.010000000000048,39,0,1.79,US,1684774234
356,behbahan,30.5959,50.2417,33.110000000000014,16,2,4.43,IR,1684774394
357,caluula,11.9661,50.7569,31.32000000000005,66,63,5.26,SO,1684774394
358,mount darwin,-16.7725,31.5838,21.760000000000048,39,67,1.67,ZW,1684774394
359,isna,25.2934,32.554,37.01000000000005,10,50,4.91,EG,1684774394
360,dongola,19.1667,30.4833,37.379999999999995,8,0,4.69,SD,1684774395
361,amuntai,-2.4177,115.2494,24.060000000000002,90,49,0.37,ID,1684774395
362,hasaki,35.7333,140.8333,16.230000000000018,79,100,9.29,JP,1684773958
363,tubarjal,30.4999,38.216,32.48000000000002,13,5,7.01,SA,1684774395
364,bratsk,56.1325,101.6142,11.270000000000039,92,64,0.88,RU,1684774395
365,robertsport,6.7533,-11.3686,29.420000000000016,72,52,4.84,LR,1684774395
366,chonchi,-42.6128,-73.8092,7.840000000000032,80,86,2.93,CL,1684774018
367,taroa,8.7058,171.2275,28.090000000000032,80,100,6.15,MH,1684774395
368,saacow,1.6279,42.4407,29.30000000000001,55,94,8.42,SO,1684774395
369,karyes,37.3,22.5,11.220000000000027,89,99,1.91,GR,1684774396
370,cabinda,-5.55,12.2,24.980000000000018,85,63,2.81,AO,1684774396
371,maizuru,35.45,135.3333,12.730000000000018,96,100,1.7,JP,1684774396
372,tura,25.5198,90.2201,24.310000000000002,79,16,1.74,IN,1684773952
373,sainte-suzanne,-20.9061,55.6089,24.5,93,100,3.09,RE,1684774396
374,port lincoln,-34.7333,135.8667,13.360000000000014,72,89,2.83,AU,1684773920
375,disa,24.25,72.1667,30.650000000000034,49,12,4.27,IN,1684774396
376,la'ie,21.6477,-157.9253,24.78000000000003,80,73,3.13,US,1684773932
377,janja,44.6653,19.2478,22.840000000000032,77,27,2.98,BA,1684774396
378,kamiiso,41.8167,140.65,7.5400000000000205,87,5,2.16,JP,1684774402
379,cumana,10.4635,-64.1775,27.060000000000002,79,100,2.42,VE,1684774402
380,taltal,-25.4,-70.4833,20.460000000000036,64,3,2.63,CL,1684774402
381,howrah,22.5892,88.3103,30.0,84,20,4.12,IN,1684773931
382,uyovu,-3.2833,31.5258,22.400000000000034,63,52,2.24,TZ,1684774402
383,iskateley,67.6803,53.1512,13.600000000000023,64,92,4.58,RU,1684774003
384,yaren,-0.5472,166.916,27.930000000000007,77,74,2.97,NR,1684774027
385,colesberg,-30.72,25.0972,9.850000000000023,28,69,1.76,ZA,1684774402
386,amga,60.8953,131.9608,-1.75,79,38,1.36,RU,1684773991
387,arno,60.1167,18.6333,14.980000000000018,54,100,4.04,SE,1684774402
388,jalai nur,49.45,117.7,13.650000000000034,27,1,2.65,CN,1684774402
389,bengkulu,-3.8004,102.2655,24.600000000000023,92,26,1.59,ID,1684774403
390,ventspils,57.3894,21.5606,18.960000000000036,39,0,4.63,LV,1684774403
391,severo-yeniseyskiy,60.3725,93.0408,3.1100000000000136,88,62,1.64,RU,1684773980
392,usogorsk,63.4106,48.6872,16.620000000000005,49,95,3.33,RU,1684774403
393,batalha,-9.6778,-37.1247,27.370000000000005,77,82,5.1,BR,1684774403
394,lethem,3.3803,-59.7968,32.04000000000002,59,73,2.92,GY,1684774403
395,happy valley-goose bay,53.3168,-60.3315,4.170000000000016,52,75,7.72,CA,1684773899
396,bidar,17.9,77.55,32.870000000000005,30,61,3.86,IN,1684774403
397,talodi,10.6325,30.3797,35.79000000000002,10,2,1.22,SD,1684774403
398,kolonia,50.9333,6.95,23.660000000000025,69,20,5.14,DE,1684774345
399,ariquemes,-9.9133,-63.0408,28.590000000000032,85,74,1.13,BR,1684774403
400,alofi,-19.0595,-169.9187,21.939999999999998,83,40,2.57,NU,1684774404
401,na wa,17.4897,104.1006,28.810000000000002,62,52,1.73,TH,1684774404
402,nouadhibou,20.931,-17.0347,22.99000000000001,56,100,9.26,MR,1684774028
403,bedesa,8.9,40.7833,18.660000000000025,75,39,1.62,ET,1684774404
404,emerald,-23.5333,148.1667,10.189999999999998,59,0,3.54,AU,1684774404
405,spring creek,40.7266,-115.5859,20.220000000000027,45,87,2.1,US,1684774404
406,sur,22.5667,59.5289,32.400000000000034,57,66,0.61,OM,1684774404
407,balaipungut,1.05,101.2833,23.890000000000043,97,78,0.67,ID,1684774404
408,adamovka,51.5223,59.9396,17.32000000000005,39,61,3.7,RU,1684774404
409,trenggalek,-8.05,111.7167,23.410000000000025,92,83,1.12,ID,1684774404
410,tabou,4.423,-7.3528,28.950000000000045,71,30,3.51,CI,1684774405
411,farsan,32.2569,50.561,18.02000000000004,31,40,2.27,IR,1684774405
412,alto barinas,8.5931,-70.2261,24.04000000000002,100,100,1.68,VE,1684774405
413,fukuecho,32.6881,128.8419,17.879999999999995,85,68,7.63,JP,1684774405
414,ifrane,33.3333,-5.25,8.78000000000003,60,97,6.13,MA,1684774405
415,ratnagiri,16.9833,73.3,28.400000000000034,81,3,5.61,IN,1684774405
416,puerto carreno,6.189,-67.4859,27.99000000000001,78,75,4.12,CO,1684774405
417,arraial do cabo,-22.9661,-42.0278,25.980000000000018,65,40,6.69,BR,1684773657
418,saint-pierre,-21.3393,55.4781,24.200000000000045,77,1,0.17,RE,1684773925
419,hadibu,12.65,54.0333,30.120000000000005,70,90,2.48,YE,1684773939
420,nadi,-17.8,177.4167,23.0,94,20,0.0,FJ,1684773992
421,tlapehuala,18.2167,-100.5167,37.629999999999995,33,29,0.97,MX,1684774405
422,doncaster,53.5233,-1.1369,20.390000000000043,58,2,4.58,GB,1684774405
423,keningau,5.3378,116.1602,22.390000000000043,99,94,0.33,MY,1684774406
424,rongelap,11.1635,166.8941,27.720000000000027,81,97,5.9,MH,1684773921
425,fengxian,34.7039,116.5872,16.83000000000004,47,84,3.12,CN,1684774406
426,kingston,17.997,-76.7936,33.47000000000003,69,20,4.12,JM,1684773769
427,susuman,62.7833,148.1667,0.07000000000005002,88,100,2.32,RU,1684774012
428,barra de santo antonio,-9.4047,-35.5072,25.600000000000023,77,13,4.02,BR,1684774406
429,mantua,45.1667,10.7833,27.58000000000004,59,5,1.29,IT,1684774406
430,farah,32.5,62.5,29.360000000000014,22,100,4.07,AF,1684774407
431,vernon,50.2581,-119.2691,14.340000000000032,81,99,0.0,CA,1684773816
432,kavalerovo,44.2661,135.0572,5.600000000000023,96,12,1.61,RU,1684774407
433,benjamin constant,-4.3831,-70.0311,31.07000000000005,79,40,2.06,BR,1684774397
434,santiago de cao,-7.9589,-79.2392,24.07000000000005,69,40,3.6,PE,1684774007
435,margate,51.3813,1.3862,16.600000000000023,75,94,2.68,GB,1684773956
436,urumqi,43.801,87.6005,13.53000000000003,67,0,5.0,CN,1684774407
437,tindouf,27.6711,-8.1474,26.25,24,0,9.26,DZ,1684774408
438,macae,-22.3708,-41.7869,26.860000000000014,61,75,4.12,BR,1684774408
439,jasper,37.2001,-94.3502,24.410000000000025,48,40,2.06,US,1684774408
440,tual,-5.6667,132.75,27.5,81,88,9.57,ID,1684773923
441,bonthe,7.5264,-12.505,30.450000000000045,67,71,3.74,SL,1684774185
442,pandan,14.0453,124.1694,26.700000000000045,85,27,2.76,PH,1684774408
443,tamanrasset,22.785,5.5228,30.950000000000045,14,0,8.75,DZ,1684774408
444,luuq,3.7938,42.5445,33.28000000000003,40,94,4.17,SO,1684774408
445,tripoli,32.8752,13.1875,21.08000000000004,66,0,6.02,LY,1684774249
446,coahuayana de hidalgo,18.7,-103.6583,33.960000000000036,46,26,2.8,MX,1684774011
447,bodo,67.28,14.405,18.02000000000004,45,0,2.06,NO,1684774018
448,guijuelo,40.5576,-5.6707,20.370000000000005,61,100,2.75,ES,1684774409
449,minas de marcona,-15.2119,-75.1103,19.210000000000036,59,45,5.1,PE,1684773929
450,itoman,26.1247,127.6694,25.220000000000027,94,100,8.75,JP,1684774011
451,cedeira,43.6797,-8.0209,17.80000000000001,86,80,9.16,ES,1684774409
452,antsiranana,-12.2787,49.2917,24.860000000000014,82,80,2.79,MG,1684773984
453,lagoa,39.05,-27.9833,16.75,80,53,6.45,PT,1684774409
454,guajara mirim,-10.7828,-65.3394,25.090000000000032,78,100,7.72,BR,1684774409
455,revda,56.801,59.9303,16.30000000000001,43,88,1.07,RU,1684774409
456,canela,-29.3656,-50.8156,18.49000000000001,82,98,1.78,BR,1684774409
457,hurricane,37.1753,-113.2899,27.55000000000001,30,16,1.94,US,1684774288
458,radnor,40.0462,-75.3599,26.28000000000003,43,0,2.06,US,1684774410
459,copala,16.65,-98.9833,32.18000000000001,55,100,3.25,MX,1684774410
460,realico,-35.0366,-64.2447,15.78000000000003,87,94,5.41,AR,1684774410
461,larache,35.1932,-6.1557,18.650000000000034,66,34,2.69,MA,1684774410
462,pekan,3.4836,103.3996,26.060000000000002,87,100,1.46,MY,1684774410
463,ndele,8.4109,20.6473,28.560000000000002,54,36,4.17,CF,1684774410
464,dizangue,3.7667,9.9833,25.860000000000014,93,100,1.87,CM,1684774410
465,fayroz koh,34.5195,65.2509,15.010000000000048,62,100,4.52,AF,1684774410
466,port douglas,-16.4833,145.4667,20.430000000000007,74,84,5.37,AU,1684774410
467,san fernando,15.0286,120.6898,27.850000000000023,80,100,0.4,PH,1684773990
468,khovd,48.0056,91.6419,7.760000000000048,72,99,3.85,MN,1684774411
469,ribeira brava,32.65,-17.0667,21.510000000000048,69,30,2.03,PT,1684773921
470,dhuusamarreeb,5.535,46.3861,31.439999999999998,48,86,5.27,SO,1684774411
471,tinajo,29.0788,-13.7081,22.49000000000001,46,20,9.26,ES,1684774411
472,gillette,44.2911,-105.5022,25.060000000000002,41,0,7.2,US,1684774215
473,phek,25.6667,94.5,13.850000000000023,93,80,0.48,IN,1684774411
474,shorapur,16.5167,76.75,34.24000000000001,26,52,4.29,IN,1684774411
475,monte carmelo,-18.7247,-47.4986,24.29000000000002,38,100,2.78,BR,1684774411
476,rawson,-43.3002,-65.1023,12.25,54,28,5.45,AR,1684774411
477,urengoy,65.9667,78.3667,3.25,99,100,3.42,RU,1684774411
478,nishinoomote,30.7333,131.0,20.57000000000005,84,98,7.02,JP,1684774411
479,muborak,39.2553,65.1528,31.110000000000014,20,100,5.33,UZ,1684774412
480,chingirlau,51.095,54.0814,17.710000000000036,49,100,6.38,KZ,1684774412
481,barguzin,53.6167,109.6167,10.79000000000002,49,98,2.42,RU,1684774412
482,gilgit,35.9221,74.3087,22.900000000000034,45,95,0.77,PK,1684774412
483,lincoln,40.8,-96.667,25.07000000000005,45,0,3.09,US,1684774271
484,krasnaya gorbatka,55.8703,41.7641,16.870000000000005,67,95,2.61,RU,1684774412
485,mahajanga,-15.7167,46.3167,25.010000000000048,88,0,3.09,MG,1684774412
486,fairdale,38.1051,-85.7589,25.58000000000004,40,100,7.2,US,1684774412
487,toksovo,60.1532,30.5165,15.700000000000045,66,54,2.24,RU,1684774412
488,mo i rana,66.3128,14.1428,21.260000000000048,48,0,1.54,NO,1684774412
489,gasa,31.5,34.4667,25.49000000000001,73,0,3.09,PS,1684774412
490,meads,38.4126,-82.7091,23.939999999999998,50,0,3.09,US,1684774413
491,la libertad,-2.2333,-80.9,28.810000000000002,79,20,4.12,EC,1684773925
492,palikir - national government center,6.9248,158.1611,27.49000000000001,73,100,0.8,FM,1684774015
493,al bahah,20.0129,41.4677,21.680000000000007,45,54,1.86,SA,1684774413
494,sabang,5.8933,95.3214,28.77000000000004,74,74,2.96,ID,1684774413
495,rio grande,-32.035,-52.0986,26.060000000000002,76,72,4.21,BR,1684774317
496,akjoujt,19.6969,-14.4164,36.19,13,60,7.0,MR,1684774413
497,mangrol,21.1167,70.1167,28.52000000000004,76,2,4.11,IN,1684774413
498,posto fiscal rolim de moura,-13.0833,-62.2667,34.76000000000005,40,6,1.49,BR,1684774413
499,sarangani,5.4033,125.4636,28.360000000000014,79,27,6.32,PH,1684774413
500,concepcion del oro,24.6333,-101.4167,20.970000000000027,38,5,0.85,MX,1684774307
501,bhasawar,27.0333,77.0333,36.25,19,88,4.95,IN,1684774414
502,khark,29.2614,50.3306,27.05000000000001,77,0,4.12,IR,1684773990
503,big bend,-26.8167,31.9333,18.05000000000001,63,68,2.06,SZ,1684774414
504,luwingu,-10.2621,29.9271,21.120000000000005,56,97,0.51,ZM,1684774414
505,slaton,33.4373,-101.6435,24.860000000000014,55,14,4.48,US,1684774244
506,pudozh,61.8099,36.5345,16.04000000000002,81,98,2.2,RU,1684774001
507,shizuishan,39.2333,106.7694,16.600000000000023,15,71,3.82,CN,1684774414
508,balkh,36.75,67.0,31.510000000000048,14,100,1.55,AF,1684774414
509,araguaina,-7.1911,-48.2072,31.27000000000004,50,15,3.32,BR,1684774414
510,neiafu,-18.65,-173.9833,23.379999999999995,94,40,0.0,TO,1684774414
511,charters towers,-20.1,146.2667,10.830000000000041,75,48,2.78,AU,1684774414
512,morondava,-20.2833,44.2833,24.470000000000027,73,0,6.51,MG,1684774415
513,pagar alam,-4.0167,103.2667,19.25,97,51,1.56,ID,1684774415
514,egremont,54.4794,-3.5276,16.930000000000007,59,32,5.9,GB,1684774415
515,kavaratti,10.5669,72.642,29.75,71,93,3.11,IN,1684773949
516,sfantu gheorghe,45.8667,25.7833,14.590000000000032,61,59,4.09,RO,1684774256
517,banjarmasin,-3.3244,114.591,23.53000000000003,87,48,1.23,ID,1684774415
518,baoding,38.8511,115.4903,17.29000000000002,27,1,0.95,CN,1684774415
519,tarauaca,-8.1614,-70.7656,31.78000000000003,59,48,1.22,BR,1684774415
520,yuzhno-kurilsk,44.0306,145.8556,4.4500000000000455,92,68,8.47,RU,1684774002
521,tinogasta,-28.0632,-67.5649,26.74000000000001,14,24,2.34,AR,1684774415
522,tuxpan,19.55,-103.4,32.39000000000004,25,3,1.42,MX,1684774415
523,inderbor,48.55,51.7833,21.55000000000001,37,100,7.87,KZ,1684774416
524,bhamo,24.2667,97.2333,26.939999999999998,48,37,0.66,MM,1684774416
525,campos novos,-27.4017,-51.225,18.710000000000036,55,94,2.09,BR,1684774416
526,ujae,8.9322,165.7642,28.05000000000001,76,100,5.29,MH,1684774416
527,caleta de carquin,-11.0925,-77.6267,23.390000000000043,72,70,5.04,PE,1684774416
528,kantunilkin,21.0917,-87.45,35.73000000000002,30,0,1.71,MX,1684774416
529,thunder bay,48.4001,-89.3168,10.990000000000009,50,100,4.63,CA,1684773704
530,san matias,-16.3667,-58.4,29.980000000000018,53,98,2.16,BO,1684774416
531,sydney mines,46.2367,-60.2177,9.590000000000032,75,75,7.72,CA,1684774416
532,inongo,-1.95,18.2667,21.670000000000016,98,99,1.75,CD,1684774416
533,zhangzhou,24.5133,117.6556,25.960000000000036,95,81,3.28,CN,1684774417
534,maragogi,-9.0122,-35.2225,27.75,76,19,4.12,BR,1684774417
535,colares,38.7992,-9.4469,22.810000000000002,54,20,7.2,PT,1684774417
536,masina,-4.3836,15.3914,24.730000000000018,87,87,0.82,CD,1684774417
537,jati,24.3539,68.2671,29.460000000000036,71,81,7.6,PK,1684774417
538,kamakhyanagar,20.9333,85.55,30.629999999999995,50,19,1.52,IN,1684774417
539,aranyaprathet,13.6928,102.5013,26.5,82,93,2.48,TH,1684774417
540,bubaque,11.2833,-15.8333,27.180000000000007,69,90,4.49,GW,1684774417
541,kangding,30.0513,101.9603,10.140000000000043,97,100,2.14,CN,1684774417
542,motilla del palancar,39.5709,-1.9068,16.900000000000034,60,91,3.58,ES,1684774417
543,male,4.1748,73.5089,27.970000000000027,83,20,1.03,MV,1684774417
544,ribe,55.3305,8.7697,21.220000000000027,77,100,3.96,DK,1684774418
545,conduaga,8.862,117.4893,27.060000000000002,81,80,0.79,PH,1684774418
546,port isabel,26.0734,-97.2086,30.58000000000004,77,75,4.47,US,1684773953
547,nsanje,-16.92,35.262,25.110000000000014,49,1,1.93,MW,1684774418
548,villa gesell,-37.2639,-56.973,20.590000000000032,79,100,4.66,AR,1684773969
549,maxixe,-23.8597,35.3472,21.629999999999995,68,85,4.64,MZ,1684774418
550,sinabang,2.4803,96.3801,27.120000000000005,82,90,2.46,ID,1684773967
551,ponta delgada,37.7333,-25.6667,21.400000000000034,60,20,4.12,PT,1684773966
552,mokhotlong,-29.2894,29.0675,4.100000000000023,68,50,2.25,LS,1684774418
553,aral,40.5156,81.2636,22.600000000000023,25,26,4.96,CN,1684774418
554,hachinohe,40.5,141.5,11.720000000000027,86,100,1.12,JP,1684774418
555,langzhong,31.5504,105.9938,14.700000000000045,80,88,0.56,CN,1684774418
556,asau,46.4333,26.4,19.510000000000048,69,11,2.62,RO,1684774419
557,the pas,53.8251,-101.2541,16.010000000000048,51,0,2.57,CA,1684774419
558,quellon,-43.1167,-73.6167,9.140000000000043,87,75,4.63,CL,1684774010
559,narasannapeta,18.4167,84.05,27.80000000000001,66,99,3.85,IN,1684774419
560,pelabuhanratu,-6.9875,106.5514,25.52000000000004,88,100,1.77,ID,1684774419
561,ibiza,38.9088,1.433,20.900000000000034,70,40,5.81,ES,1684774418
562,mopti,14.6667,-4.0,40.02000000000004,24,40,3.09,ML,1684774419
563,kirillov,59.863,38.3813,15.490000000000009,79,100,2.07,RU,1684774419
564,santa marta,11.2408,-74.199,31.03000000000003,70,40,3.09,CO,1684774419
565,beboto,8.2668,16.939,30.57000000000005,50,51,2.42,TD,1684774419
566,preobrazheniye,42.9019,133.9064,7.520000000000039,93,12,2.61,RU,1684774419
567,fort bragg,35.139,-79.006,27.33000000000004,42,0,4.12,US,1684773954
568,kununurra,-15.7667,128.7333,18.99000000000001,37,0,2.57,AU,1684773722
569,newman,37.3138,-121.0208,24.189999999999998,50,21,2.24,US,1684773969
570,kalmunai,7.4167,81.8167,26.620000000000005,84,10,4.31,LK,1684773982
571,puerto cabezas,14.0351,-83.3888,30.980000000000018,79,40,0.0,NI,1684774420
572,rasht,37.2808,49.5832,19.900000000000034,88,0,0.0,IR,1684774420
573,kenai,60.5544,-151.2583,7.860000000000014,77,100,3.09,US,1684774420
574,zarzis,33.504,11.1122,20.510000000000048,71,0,8.21,TN,1684774420
575,kidal,18.4411,1.4078,41.120000000000005,10,62,4.75,ML,1684774420
